id,school_id,gift_id,fund_id,amount,raw_fund_name
20200,1,19625,4,75.00,First-Generation Student Fund
20201,1,19626,17,25.00,PARENT AND FAMILY FD.
20202,1,19627,17,250.00,PARENT AND FAMILY FD.
20203,1,19628,17,25.00,PARENT AND FAMILY FD.
20204,1,19629,17,60.00,Parent and Family Fund
20205,1,19629,14,40.00,Men's Basketball Fund
20206,1,19630,17,50.00,Parent and Family Fund
20207,1,19631,17,2500.00,Parent and Family Fund
20208,1,19632,17,50.00,Parent and Family Fund
20209,1,19633,17,2500.00,Parent and Family Fund
20210,1,19634,1,75.00,Wherever Needed Most
20211,1,19635,2,500.00,ANNUAL FD.
20212,1,19636,4,1000.00,First-Generation Student Fund
20213,1,19637,1,25.00,Wherever Needed Most
20214,1,19638,17,250.00,Parent and Family Fund
20215,1,19639,17,100.00,Parent and Family Fund
20216,1,19640,13,25.00,Women's Soccer Fund
20217,1,19641,13,250.00,Women's Soccer Fund
20218,1,19642,1,250.00,Wherever Needed Most
20219,1,19643,1,75.00,Wherever Needed Most
20220,1,19644,17,25.00,Parent and Family Fund
20221,1,19644,7,25.00,Engineering Innovation Fund
20222,1,19645,17,100.00,Parent and Family Fund
20223,1,19646,17,50.00,Parent and Family Fund
20224,1,19647,22,75.00,Class of 2001 Scholarship
20225,1,19648,22,250.00,Class of 2001 Scholarship (legacy)
20226,1,19649,22,100.00,Class of 2001 Scholarship
20227,1,19650,22,250.00,CLASS OF 2001 SCHOLARSHIP
20228,1,19651,22,250.00,CLASS OF 2001 SCHOLARSHIP
20229,1,19652,22,50.00,Class of 2001 Scholarship
20230,1,19653,22,50.00,Class of 2001 Scholarship (legacy)
20231,1,19654,22,100.00,Class of 2001 Scholarship
20232,1,19655,17,25.00,PARENT AND FAMILY FD.
20233,1,19656,17,25.00,Parent and Family Fund
20234,1,19657,17,250.00,Parent and Family Fund
20235,1,19658,13,250.00,Women's Soccer Fund
20236,1,19659,13,25.00,Women's Soccer Fund
20237,1,19660,17,500.00,Parent and Family Fund
20238,1,19661,17,250.00,Parent and Family Fund
20239,1,19662,17,75.00,Parent and Family Fund
20240,1,19663,17,50.00,Parent and Family Fund
20241,1,19664,17,100.00,Parent and Family Fund
20242,1,19665,17,250.00,Parent and Family Fund
20243,1,19666,17,15.00,Parent and Family Fund
20244,1,19667,17,75.00,PARENT AND FAMILY FD.
20245,1,19668,17,250.00,Parent and Family Fund (legacy)
20246,1,19669,17,25.00,Parent and Family Fund
20247,1,19670,17,15.00,Parent and Family Fund
20248,1,19671,17,100.00,Parent and Family Fund
20249,1,19672,17,100.00,Parent and Family Fund
20250,1,19673,17,10000.00,Parent and Family Fund
20251,1,19674,17,258.00,Parent and Family Fund
20252,1,19675,17,250.00,PARENT AND FAMILY FD.
20253,1,19676,12,25.00,Athletics Excellence Fund
20254,1,19677,12,100.00,Athletics Excellence Fund (legacy)
20255,1,19678,17,50.00,Parent and Family Fund (legacy)
20256,1,19679,17,100.00,Parent and Family Fund (legacy)
20257,1,19680,12,25.00,Athletics Excellence Fund
20258,1,19681,11,15.00,Arts and Performance Fund
20259,1,19682,20,15.00,Business School Fund
20260,1,19683,1,500.00,Wherever Needed Most
20261,1,19684,2,250.00,Annual Fund
20262,1,19685,9,75.00,Humanities Fund
20263,1,19686,4,100.00,First-Generation Student Fund
20264,1,19687,1,100.00,Wherever Needed Most
20265,1,19688,1,250.00,Wherever Needed Most
20266,1,19689,2,100.00,Annual Fund
20267,1,19690,1,100.00,Wherever Needed Most
20268,1,19691,1,25.00,Wherever Needed Most
20269,1,19692,18,25.00,Alumni Programs Fund
20270,1,19693,1,1000.00,Wherever Needed Most
20271,1,19694,1,500.00,Wherever Needed Most
20272,1,19695,13,100.00,Women's Soccer Fund
20273,1,19696,12,250.00,Athletics Excellence Fund (legacy)
20274,1,19697,13,15.00,Women's Soccer Fund
20275,1,19698,13,15.00,Women's Soccer Fund (legacy)
20276,1,19699,13,50.00,Women's Soccer Fund
20277,1,19700,12,100.00,Athletics Excellence Fund
20278,1,19701,12,1000.00,Athletics Excellence Fund
20279,1,19702,12,100.00,Athletics Excellence Fund
20280,1,19703,2,15.00,Annual Fund
20281,1,19704,17,50.00,Parent and Family Fund
20282,1,19705,2,100.00,Annual Fund
20283,1,19706,9,500.00,Humanities Fund
20284,1,19707,11,50.00,Arts and Performance Fund
20285,1,19708,2,25.00,Annual Fund
20286,1,19709,17,50.00,Parent and Family Fund
20287,1,19710,11,500.00,Arts and Performance Fund
20288,1,19711,4,75.00,First-Generation Student Fund (legacy)
20289,1,19712,1,500.00,Wherever Needed Most
20290,1,19713,9,250.00,Humanities Fund (legacy)
20291,1,19714,3,250.00,General Scholarship Fund
20292,1,19715,1,75.00,Wherever Needed Most
20293,1,19717,17,250.00,Parent and Family Fund
20294,1,19718,17,50.00,Parent and Family Fund
20295,1,19719,3,50.00,General Scholarship Fund
20296,1,19720,11,25.00,Arts and Performance Fund
20297,1,19721,17,1000.00,Parent and Family Fund
20298,1,19722,17,75.00,Parent and Family Fund
20299,1,19723,17,250.00,Parent and Family Fund
20300,1,19724,17,250.00,Parent and Family Fund
20301,1,19725,9,500.00,HUMANITIES FD.
20302,1,19726,1,250.00,Wherever Needed Most
20303,1,19727,1,50.00,Wherever Needed Most
20304,1,19728,2,100.00,Annual Fund (legacy)
20305,1,19729,17,50.00,Parent and Family Fund
20306,1,19730,6,100.00,Library and Learning Commons
20307,1,19731,9,500.00,HUMANITIES FD.
20308,1,19732,17,25.00,Parent and Family Fund (legacy)
20309,1,19733,17,50.00,Parent and Family Fund
20310,1,19734,2,25.00,Annual Fund
20311,1,19735,1,2500.00,Wherever Needed Most
20312,1,19736,3,15.00,General Scholarship Fund
20313,1,19737,2,75.00,Annual Fund
20314,1,19738,1,15.00,Wherever Needed Most
20315,1,19739,17,500.00,Parent and Family Fund
20316,1,19740,17,25.00,Parent and Family Fund
20317,1,19741,17,2500.00,Parent and Family Fund
20318,1,19742,1,100.00,Wherever Needed Most
20319,1,19743,1,46.44,Wherever Needed Most
20320,1,19743,16,30.96,Student Clubs Fund
20321,1,19744,9,75.00,Humanities Fund
20322,1,19746,5,50.00,STUDENT EMERGENCY FD.
20323,1,19747,12,250.00,Athletics Excellence Fund
20324,1,19748,13,1000.00,Women's Soccer Fund
20325,1,19749,12,250.00,Athletics Excellence Fund
20326,1,19750,12,100.00,Athletics Excellence Fund
20327,1,19751,1,50.00,Wherever Needed Most
20328,1,19752,5,1000.00,STUDENT EMERGENCY FD.
20329,1,19753,5,56.25,STUDENT EMERGENCY FD.
20330,1,19753,21,18.75,HEALTH SCIENCES FD.
20331,1,19754,1,50.00,Wherever Needed Most
20332,1,19755,1,50.00,WHEREVER NEEDED MOST
20333,1,19757,17,250.00,Parent and Family Fund
20334,1,19758,17,50.00,Parent and Family Fund
20335,1,19759,17,25.00,Parent and Family Fund
20336,1,19760,2,25.00,Annual Fund
20337,1,19761,2,250.00,ANNUAL FD.
20338,1,19762,13,50.00,WOMEN'S SOCCER FD.
20339,1,19763,2,50.00,Annual Fund
20340,1,19764,13,250.00,Women's Soccer Fund
20341,1,19765,13,1000.00,WOMEN'S SOCCER FD.
20342,1,19766,12,25.00,Athletics Excellence Fund (legacy)
20343,1,19767,13,250.00,Women's Soccer Fund (legacy)
20344,1,19768,13,500.00,Women's Soccer Fund (legacy)
20345,1,19769,1,2580.00,Wherever Needed Most
20346,1,19770,17,250.00,PARENT AND FAMILY FD.
20347,1,19771,17,1000.00,Parent and Family Fund (legacy)
20348,1,19772,17,75.00,Parent and Family Fund
20349,1,19773,17,50.00,Parent and Family Fund
20350,1,19774,13,250.00,Women's Soccer Fund
20351,1,19775,13,50.00,Women's Soccer Fund
20352,1,19776,2,5000.00,Annual Fund
20353,1,19777,2,250.00,Annual Fund
20354,1,19778,1,100.00,Wherever Needed Most
20355,1,19779,1,25.00,Wherever Needed Most
20356,1,19780,18,250.00,Alumni Programs Fund
20357,1,19781,2,100.00,Annual Fund
20358,1,19782,1,25.80,Wherever Needed Most
20359,1,19783,2,30.00,Annual Fund
20360,1,19783,10,20.00,Faculty Research Fund
20361,1,19784,2,250.00,Annual Fund
20362,1,19785,2,25.00,Annual Fund
20363,1,19786,2,250.00,Annual Fund
20364,1,19787,1,15.00,WHEREVER NEEDED MOST
20365,1,19788,1,75.00,Wherever Needed Most
20366,1,19789,1,25.00,Wherever Needed Most
20367,1,19790,11,25.00,Arts and Performance Fund
20368,1,19791,1,50.00,Wherever Needed Most (legacy)
20369,1,19792,17,50.00,Parent and Family Fund
20370,1,19793,17,500.00,PARENT AND FAMILY FD.
20371,1,19794,12,250.00,Athletics Excellence Fund
20372,1,19795,13,25.00,Women's Soccer Fund
20373,1,19796,1,50.00,Wherever Needed Most
20374,1,19797,1,15.00,Wherever Needed Most
20375,1,19798,1,100.00,Wherever Needed Most
20376,1,19799,1,50.00,Wherever Needed Most
20377,1,19800,17,250.00,Parent and Family Fund
20378,1,19801,17,100.00,Parent and Family Fund
20379,1,19802,17,100.00,Parent and Family Fund
20380,1,19803,17,250.00,Parent and Family Fund
20381,1,19804,17,15.48,Parent and Family Fund
20382,1,19805,17,51.60,Parent and Family Fund
20383,1,19807,17,1000.00,PARENT AND FAMILY FD.
20384,1,19808,17,25.00,Parent and Family Fund
20385,1,19809,17,25.00,Parent and Family Fund
20386,1,19810,17,50.00,Parent and Family Fund
20387,1,19811,15,25.00,Community Service Fund (legacy)
20388,1,19812,5,50.00,Student Emergency Fund
20389,1,19813,15,100.00,Community Service Fund
20390,1,19814,15,25.00,Community Service Fund
20391,1,19815,1,250.00,Wherever Needed Most
20392,1,19816,18,100.00,Alumni Programs Fund
20393,1,19817,1,500.00,Wherever Needed Most
20394,1,19818,1,500.00,WHEREVER NEEDED MOST
20395,1,19819,15,50.00,Community Service Fund
20396,1,19821,17,100.00,Parent and Family Fund
20397,1,19822,1,250.00,Wherever Needed Most
20398,1,19823,1,15.00,Wherever Needed Most
20399,1,19824,1,61.92,Wherever Needed Most
20400,1,19824,9,41.28,Humanities Fund
20401,1,19825,1,50.00,Wherever Needed Most
20402,1,19826,1,15.00,Wherever Needed Most
20403,1,19827,1,50.00,Wherever Needed Most
20404,1,19828,18,100.00,Alumni Programs Fund
20405,1,19829,9,25.00,Humanities Fund
20406,1,19830,2,500.00,ANNUAL FD.
20407,1,19831,17,100.00,Parent and Family Fund
20408,1,19832,17,250.00,Parent and Family Fund
20409,1,19833,17,75.00,Parent and Family Fund
20410,1,19834,17,25.00,Parent and Family Fund
20411,1,19835,17,250.00,Parent and Family Fund
20412,1,19836,17,15.00,Parent and Family Fund
20413,1,19837,17,500.00,Parent and Family Fund
20414,1,19838,17,1500.00,Parent and Family Fund
20415,1,19838,20,1000.00,Business School Fund
20416,1,19839,17,50.00,Parent and Family Fund (legacy)
20417,1,19840,17,50.00,Parent and Family Fund
20418,1,19841,17,50.00,Parent and Family Fund (legacy)
20419,1,19842,17,103.20,Parent and Family Fund
20420,1,19843,2,2500.00,Annual Fund
20421,1,19844,1,15.00,WHEREVER NEEDED MOST
20422,1,19845,2,500.00,Annual Fund
20423,1,19846,1,25.00,Wherever Needed Most
20424,1,19847,3,103.20,General Scholarship Fund
20425,1,19848,1,1000.00,Wherever Needed Most
20426,1,19849,6,500.00,Library and Learning Commons
20427,1,19850,1,15.00,Wherever Needed Most (legacy)
20428,1,19851,1,1000.00,Wherever Needed Most
20429,1,19852,4,100.00,FIRST-GENERATION STUDENT FD.
20430,1,19853,1,1000.00,Wherever Needed Most
20431,1,19854,2,100.00,Annual Fund
20432,1,19855,3,100.00,General Scholarship Fund
20433,1,19856,17,500.00,Parent and Family Fund
20434,1,19857,17,15.00,Parent and Family Fund
20435,1,19858,17,100.00,PARENT AND FAMILY FD.
20436,1,19859,17,25.00,Parent and Family Fund
20437,1,19860,18,250.00,Alumni Programs Fund
20438,1,19861,1,500.00,Wherever Needed Most
20439,1,19862,4,25.00,First-Generation Student Fund (legacy)
20440,1,19863,1,100.00,WHEREVER NEEDED MOST
20441,1,19864,17,1000.00,Parent and Family Fund
20442,1,19865,17,1000.00,Parent and Family Fund
20443,1,19866,4,50.00,FIRST-GENERATION STUDENT FD.
20444,1,19867,2,1000.00,Annual Fund
20445,1,19868,1,250.00,Wherever Needed Most
20446,1,19869,1,250.00,Wherever Needed Most
20447,1,19870,13,50.00,Women's Soccer Fund (legacy)
20448,1,19871,12,25.00,ATHLETICS EXCELLENCE FD.
20449,1,19873,8,1000.00,Computer Science Fund
20450,1,19874,8,50.00,Computer Science Fund (legacy)
20451,1,19875,7,5000.00,ENGINEERING INNOVATION FD.
20452,1,19876,8,15.00,Computer Science Fund
20453,1,19877,2,25.00,Annual Fund
20454,1,19878,6,25.00,Library and Learning Commons (legacy)
20455,1,19879,1,1000.00,Wherever Needed Most
20456,1,19880,2,25.00,ANNUAL FD.
20457,1,19881,3,15.00,General Scholarship Fund
20458,1,19882,1,25.00,Wherever Needed Most (legacy)
20459,1,19883,2,100.00,Annual Fund
20460,1,19884,3,500.00,General Scholarship Fund
20461,1,19885,11,25.00,Arts and Performance Fund
20462,1,19886,4,50.00,First-Generation Student Fund
20463,1,19887,1,25.00,WHEREVER NEEDED MOST
20464,1,19888,1,100.00,Wherever Needed Most
20465,1,19889,1,250.00,Wherever Needed Most
20466,1,19890,1,250.00,Wherever Needed Most
20467,1,19891,12,500.00,Athletics Excellence Fund
20468,1,19892,17,500.00,Parent and Family Fund
20469,1,19893,17,100.00,PARENT AND FAMILY FD.
20470,1,19894,13,1000.00,WOMEN'S SOCCER FD.
20471,1,19895,12,15.00,Athletics Excellence Fund
20472,1,19896,1,2500.00,Wherever Needed Most
20473,1,19897,2,250.00,Annual Fund
20474,1,19898,2,1000.00,Annual Fund
20475,1,19899,1,100.00,Wherever Needed Most
20476,1,19900,1,50.00,Wherever Needed Most
20477,1,19901,3,100.00,General Scholarship Fund
20478,1,19902,18,500.00,Alumni Programs Fund (legacy)
20479,1,19903,6,25.00,Library and Learning Commons
20480,1,19904,17,25.00,Parent and Family Fund
20481,1,19905,17,1875.00,Parent and Family Fund (legacy)
20482,1,19905,6,625.00,LIBRARY AND LEARNING COMMONS
20483,1,19906,15,100.00,Community Service Fund
20484,1,19907,17,50.00,Parent and Family Fund
20485,1,19908,11,100.00,Arts and Performance Fund
20486,1,19909,2,100.00,Annual Fund
20487,1,19910,1,25.00,Wherever Needed Most
20488,1,19910,18,25.00,Alumni Programs Fund
20489,1,19911,4,15.00,First-Generation Student Fund
20490,1,19912,13,50.00,Women's Soccer Fund
20491,1,19913,5,25.00,Student Emergency Fund
20492,1,19914,17,100.00,Parent and Family Fund
20493,1,19915,17,100.00,Parent and Family Fund
20494,1,19916,17,25.00,Parent and Family Fund
20495,1,19917,17,50.00,Parent and Family Fund
20496,1,19918,1,51.60,Wherever Needed Most
20497,1,19919,12,25.00,Athletics Excellence Fund
20498,1,19920,1,250.00,Wherever Needed Most (legacy)
20499,1,19921,17,50.00,Parent and Family Fund
20500,1,19922,17,250.00,PARENT AND FAMILY FD.
20501,1,19923,17,75.00,PARENT AND FAMILY FD.
20502,1,19924,17,250.00,Parent and Family Fund (legacy)
20503,1,19925,17,37.50,Parent and Family Fund
20504,1,19925,5,12.50,Student Emergency Fund
20505,1,19926,17,25.80,Parent and Family Fund
20506,1,19928,17,50.00,Parent and Family Fund
20507,1,19929,12,2500.00,Athletics Excellence Fund
20508,1,19930,2,250.00,Annual Fund
20509,1,19931,20,250.00,Business School Fund
20510,1,19932,2,50.00,Annual Fund
20511,1,19933,1,500.00,Wherever Needed Most
20512,1,19935,17,100.00,Parent and Family Fund
20513,1,19936,3,100.00,General Scholarship Fund
20514,1,19938,2,100.00,Annual Fund
20515,1,19939,1,250.00,Wherever Needed Most
20516,1,19940,4,50.00,First-Generation Student Fund
20517,1,19941,17,50.00,Parent and Family Fund
20518,1,19942,17,100.00,Parent and Family Fund
20519,1,19943,17,15.00,Parent and Family Fund
20520,1,19944,17,1000.00,Parent and Family Fund
20521,1,19945,3,15.00,General Scholarship Fund
20522,1,19946,8,1000.00,Computer Science Fund
20523,1,19947,7,250.00,Engineering Innovation Fund
20524,1,19948,8,50.00,Computer Science Fund
20525,1,19949,7,15.00,Engineering Innovation Fund
20526,1,19950,1,125.00,Wherever Needed Most
20527,1,19950,14,125.00,Men's Basketball Fund
20528,1,19951,1,50.00,Wherever Needed Most
20529,1,19952,4,100.00,First-Generation Student Fund
20530,1,19953,2,100.00,Annual Fund
20531,1,19954,2,1000.00,Annual Fund
20532,1,19955,2,25.00,Annual Fund
20533,1,19956,11,50.00,Arts and Performance Fund
20534,1,19957,1,500.00,Wherever Needed Most
20535,1,19958,1,75.00,Wherever Needed Most
20536,1,19959,17,103.20,Parent and Family Fund
20537,1,19960,5,51.60,Student Emergency Fund
20538,1,19960,19,51.60,Campus Renewal Fund
20539,1,19961,5,100.00,STUDENT EMERGENCY FD.
20540,1,19962,15,25.00,COMMUNITY SERVICE FD.
20541,1,19963,5,50.00,Student Emergency Fund
20542,1,19964,5,1000.00,STUDENT EMERGENCY FD.
20543,1,19965,5,1000.00,Student Emergency Fund (legacy)
20544,1,19966,15,250.00,Community Service Fund
20545,1,19967,5,2500.00,Student Emergency Fund
20546,1,19968,15,75.00,Community Service Fund
20547,1,19969,5,15.00,STUDENT EMERGENCY FD.
20548,1,19970,5,50.00,Student Emergency Fund
20549,1,19971,5,25.00,Student Emergency Fund
20550,1,19972,5,50.00,Student Emergency Fund
20551,1,19973,15,50.00,Community Service Fund
20552,1,19974,6,500.00,Library and Learning Commons
20553,1,19975,1,250.00,Wherever Needed Most (legacy)
20554,1,19976,1,100.00,Wherever Needed Most
20555,1,19977,3,500.00,General Scholarship Fund
20556,1,19978,5,250.00,Student Emergency Fund
20557,1,19979,5,50.00,STUDENT EMERGENCY FD.
20558,1,19980,15,100.00,Community Service Fund
20559,1,19981,5,1000.00,Student Emergency Fund
20560,1,19982,12,100.00,Athletics Excellence Fund
20561,1,19983,1,75.00,Wherever Needed Most
20562,1,19984,1,250.00,Wherever Needed Most
20563,1,19985,1,100.00,Wherever Needed Most
20564,1,19986,17,50.00,Parent and Family Fund
20565,1,19987,15,100.00,Community Service Fund
20566,1,19988,17,75.00,Parent and Family Fund
20567,1,19989,12,15.00,Athletics Excellence Fund
20568,1,19990,15,25.00,Community Service Fund
20569,1,19991,17,2580.00,Parent and Family Fund
20570,1,19992,17,100.00,Parent and Family Fund
20571,1,19993,17,100.00,Parent and Family Fund
20572,1,19994,17,50.00,Parent and Family Fund
20573,1,19995,17,51.60,Parent and Family Fund
20574,1,19996,17,500.00,Parent and Family Fund
20575,1,19997,17,100.00,Parent and Family Fund
20576,1,19998,17,25.00,Parent and Family Fund
20577,1,19999,17,100.00,PARENT AND FAMILY FD.
20578,1,20000,17,250.00,Parent and Family Fund (legacy)
20579,1,20001,17,250.00,PARENT AND FAMILY FD.
20580,1,20002,8,258.00,Computer Science Fund
20581,1,20003,7,50.00,Engineering Innovation Fund
20582,1,20004,17,250.00,PARENT AND FAMILY FD.
20583,1,20005,1,25.00,Wherever Needed Most
20584,1,20006,6,250.00,Library and Learning Commons
20585,1,20007,17,30.00,Parent and Family Fund
20586,1,20007,9,20.00,Humanities Fund (legacy)
20587,1,20008,17,100.00,Parent and Family Fund
20588,1,20009,17,100.00,Parent and Family Fund
20589,1,20010,17,25.00,Parent and Family Fund
20590,1,20011,15,25.00,Community Service Fund
20591,1,20012,2,250.00,ANNUAL FD.
20592,1,20013,17,250.00,Parent and Family Fund
20593,1,20014,17,50.00,Parent and Family Fund
20594,1,20015,17,75.00,Parent and Family Fund (legacy)
20595,1,20016,17,100.00,Parent and Family Fund
20596,1,20017,17,2500.00,Parent and Family Fund
20597,1,20018,17,500.00,Parent and Family Fund
20598,1,20019,17,100.00,Parent and Family Fund
20599,1,20020,17,100.00,Parent and Family Fund (legacy)
20600,1,20021,17,100.00,Parent and Family Fund
20601,1,20022,17,15.00,Parent and Family Fund
20602,1,20023,17,15.00,Parent and Family Fund (legacy)
20603,1,20024,17,500.00,Parent and Family Fund
20604,1,20025,17,25.00,Parent and Family Fund
20605,1,20026,17,100.00,Parent and Family Fund
20606,1,20027,2,50.00,Annual Fund
20607,1,20028,2,250.00,Annual Fund
20608,1,20029,9,100.00,Humanities Fund
20609,1,20030,1,100.00,WHEREVER NEEDED MOST
20610,1,20031,2,50.00,ANNUAL FD.
20611,1,20031,14,50.00,Men's Basketball Fund
20612,1,20032,17,25.00,Parent and Family Fund
20613,1,20033,17,100.00,Parent and Family Fund (legacy)
20614,1,20034,17,100.00,Parent and Family Fund (legacy)
20615,1,20035,17,15.48,Parent and Family Fund
20616,1,20036,17,50.00,PARENT AND FAMILY FD.
20617,1,20037,17,103.20,Parent and Family Fund
20618,1,20038,17,500.00,Parent and Family Fund
20619,1,20039,17,1000.00,Parent and Family Fund
20620,1,20040,1,25.00,Wherever Needed Most
20621,1,20041,3,50.00,General Scholarship Fund
20622,1,20042,17,500.00,Parent and Family Fund (legacy)
20623,1,20043,2,50.00,Annual Fund
20624,1,20044,1,37.50,Wherever Needed Most
20625,1,20044,9,12.50,Humanities Fund
20626,1,20045,9,50.00,Humanities Fund
20627,1,20046,6,100.00,Library and Learning Commons
20628,1,20047,9,50.00,Humanities Fund
20629,1,20048,20,30.96,Business School Fund
20630,1,20048,21,20.64,Health Sciences Fund
20631,1,20049,1,50.00,Wherever Needed Most
20632,1,20050,1,250.00,Wherever Needed Most
20633,1,20051,1,75.00,Wherever Needed Most
20634,1,20052,3,250.00,General Scholarship Fund
